country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-24,-30,-9,-12,-63,-36,16
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-25,-28,1,13,-61,-36,16
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-26,-31,-7,-23,-63,-36,18
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-27,-29,-3,-6,-64,-36,17
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-28,-31,-6,4,-61,-37,18
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-29,-36,-7,-29,-63,-12,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-30,-27,-6,24,-61,-13,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-01-31,-21,-8,-2,-61,-32,15
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-01,-18,0,3,-60,-33,15
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-02,-18,-1,10,-58,-33,15
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-03,-24,-8,3,-60,-34,16
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-04,-27,-14,-4,-57,-30,16
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-05,-20,-5,98,-37,-6,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-06,-14,-5,46,-53,-6,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-07,-20,-6,25,-57,-31,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-08,-20,-5,5,-58,-32,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-09,-16,-4,24,-57,-32,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-10,-17,-3,6,-59,-33,15
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-11,-14,-3,40,-55,-29,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-12,-12,0,17,-55,-6,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-13,-6,4,52,-55,-5,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-14,-5,2,-5,-60,-30,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-15,-19,-8,-6,-59,-31,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-16,-16,-5,-4,-59,-30,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-17,-23,-12,-29,-62,-31,15
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-18,-28,-19,-14,-60,-43,19
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-19,-20,-10,20,-49,-4,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-20,-6,-1,31,-56,-3,4
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-21,-12,-1,25,-56,-29,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-22,-25,-13,-28,-61,-30,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-23,-21,-10,-18,-59,-31,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-24,-13,-3,6,-59,-30,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-25,-19,-13,-23,-59,-28,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-26,-9,-1,4,-55,-3,4
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-27,-5,-5,24,-58,-3,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-02-28,-6,-4,4,-58,-28,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-01,-6,1,2,-56,-28,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-02,-4,0,14,-54,-29,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-03,-5,-3,3,-58,-29,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-04,-7,-6,-2,-57,-25,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-05,-8,-1,20,-57,-4,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-06,-21,-19,-31,-61,-9,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-07,-8,-7,-15,-63,-41,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-08,-5,-4,-7,-62,-40,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-09,-4,-5,0,-62,-40,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-10,-3,-2,12,-65,-41,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-11,-12,-2,-11,-64,-39,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-12,-30,-24,-31,-65,-11,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-13,-2,-5,8,-59,-5,2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-14,-10,-7,2,-63,-32,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-15,-7,0,8,-59,-28,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-16,-5,-2,5,-58,-28,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-17,-5,-5,-10,-60,-28,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-18,-5,-5,1,-57,-25,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-19,-15,-18,-49,-62,-8,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-20,5,5,-20,-59,-7,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-21,-11,-4,-13,-59,-24,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-22,-8,-1,-11,-59,-26,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-23,-5,-4,-3,-58,-25,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-24,-14,-10,-22,-61,-27,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-25,-14,-10,-17,-56,-26,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-26,-4,-3,-20,-49,-6,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-27,4,1,-8,-49,-7,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-28,-13,-8,-14,-57,-25,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-29,-11,-2,-22,-57,-27,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-30,-6,0,8,-53,-26,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-03-31,-12,-8,-26,-58,-27,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-01,-7,-2,-19,-53,-26,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-02,-3,-2,-5,-51,-6,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-03,6,6,27,-47,-7,2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-04,-8,-4,18,-54,-25,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-05,-4,1,7,-51,-25,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-06,-4,-4,2,-51,-25,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-07,-7,-5,-20,-55,-26,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-08,-14,-14,-36,-53,-24,12
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-09,-3,-3,-38,-50,-6,4
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-10,11,7,29,-45,-5,2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-11,-3,1,26,-48,-23,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-12,-2,2,14,-51,-24,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-13,-1,-1,1,-50,-24,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-14,3,0,-26,-53,-29,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-15,3,12,47,-55,-59,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-16,-3,7,16,-49,-9,2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-17,-41,-58,42,-49,-25,-1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-18,9,12,105,-63,-74,16
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-19,-15,-7,-29,-55,-26,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-20,-5,2,-4,-50,-23,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-21,-6,-3,1,-52,-24,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-22,-4,-2,18,-47,-21,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-23,0,-2,50,-41,1,2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-24,13,10,62,-42,-1,2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-25,-2,0,23,-49,-22,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-26,3,11,46,-45,-23,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-27,2,1,-6,-48,-23,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-28,4,0,29,-48,-22,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-29,2,-2,24,-47,-20,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-04-30,6,3,63,-42,-1,1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-01,23,17,145,-34,-3,-1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-02,7,5,86,-46,-23,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-03,4,5,67,-45,-21,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-04,5,4,30,-47,-21,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-05,8,5,72,-47,-22,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-06,5,2,67,-46,-22,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-07,6,7,70,-39,0,-1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-08,23,15,151,-31,-1,-4
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-09,6,5,107,-45,-22,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-10,8,10,111,-44,-21,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-11,10,7,112,-43,-21,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-12,8,6,121,-47,-22,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-13,2,2,140,-43,-21,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-14,1,1,100,-34,-4,-1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-15,21,14,3,-43,-4,0
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-16,6,6,64,-45,-21,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-17,4,3,7,-47,-21,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-18,8,2,80,-45,-22,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-19,8,4,74,-45,-23,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-20,3,-1,74,-44,-28,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-21,-3,-8,37,-43,-5,0
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-22,27,3,88,-40,-8,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-23,15,6,199,-57,-75,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-24,6,12,120,-42,-22,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-25,8,5,137,-41,-22,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-26,1,-2,17,-49,-23,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-27,-4,-7,-13,-51,-23,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-28,6,3,85,-37,1,0
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-29,19,7,200,-30,-1,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-30,6,5,76,-48,-24,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-05-31,11,10,99,-45,-21,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-01,10,7,102,-42,-22,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-02,8,5,144,-44,-23,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-03,2,0,57,-45,-24,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-04,0,-1,49,-41,-1,1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-05,19,12,120,-34,-1,-2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-06,6,8,142,-42,-24,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-07,7,8,74,-43,-22,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-08,6,3,33,-45,-23,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-09,2,-2,10,-48,-24,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-10,1,0,66,-43,-23,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-11,0,0,139,-25,-1,-2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-12,16,8,146,-28,-2,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-13,9,8,114,-43,-24,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-14,10,9,102,-40,-22,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-15,12,7,145,-39,-23,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-16,9,6,61,-45,-24,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-17,2,2,65,-41,-25,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-18,3,0,1,-38,-2,1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-19,23,14,197,-23,2,-5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-20,15,12,180,-38,-26,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-21,19,17,183,-35,-24,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-22,21,15,123,-37,-26,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-23,23,34,80,-42,-34,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-24,-46,-50,257,-52,-79,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-25,-5,2,136,-27,-7,-4
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-26,12,10,172,-25,-1,-7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-27,20,17,125,-44,-35,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-28,20,20,179,-36,-32,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-29,18,13,102,-41,-34,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-06-30,27,32,168,-40,-39,3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-01,-33,-10,209,-51,-77,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-02,1,-2,149,-26,-6,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-03,20,11,205,-20,-1,-6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-04,22,18,153,-41,-38,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-05,21,21,85,-40,-35,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-06,20,15,258,-27,-35,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-07,14,11,308,-29,-36,5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-08,2,0,297,-25,-37,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-09,1,-1,297,12,-4,-4
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-10,20,12,308,-3,0,-6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-11,18,14,311,-30,-38,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-12,19,12,136,-40,-37,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-13,18,13,391,-26,-36,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-14,14,11,201,-38,-38,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-15,1,0,395,-22,-38,6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-16,-2,-2,362,4,-1,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-17,19,12,338,-6,3,-5
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-18,10,11,121,-45,-40,13
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-19,19,20,140,-42,-39,14
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-20,15,13,168,-39,-39,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-21,8,5,49,-49,-41,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-22,-3,0,147,-41,-42,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-23,-12,-8,120,-26,-3,-1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-24,10,2,94,-30,-2,-2
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-25,20,12,126,-43,-49,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-26,18,12,195,-40,-47,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-27,13,8,205,-40,-49,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-28,6,7,154,-46,-49,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-29,0,1,160,-41,-48,9
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-30,-9,-9,132,-25,-3,-1
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-07-31,14,3,259,-15,2,-6
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-01,21,13,220,-42,-49,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-02,26,19,123,-44,-48,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-03,16,11,225,-38,-48,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-04,15,9,155,-44,-49,11
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-05,-3,-1,212,-38,-48,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-06,-14,-12,166,-16,-5,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-07,10,2,126,-24,-1,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-08,19,9,53,-47,-43,10
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-09,19,16,145,-41,-41,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-10,16,9,188,-40,-40,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-11,14,8,196,-39,-41,8
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-12,0,-1,163,-41,-40,7
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-13,-10,-10,168,-20,-3,-3
CA,Canada,Quebec,Quebec,,,,ChIJnXX5onqYuEwRXldkq7QS3Io,2022-08-14,11,8,204,-20,0,-4
